timestamp,threshold,attention,score,spaceship_position,spaceship_velocity
2021-04-11 17:42:35,776,30,77,124,-5.0,3.74
2021-04-11 17:42:35,793,30,77,124,-5.0,3.74
2021-04-11 17:42:35,808,30,77,124,-5.0,3.74
2021-04-11 17:42:35,824,30,77,124,-5.0,3.74
2021-04-11 17:42:35,841,30,77,125,-5.0,3.68
2021-04-11 17:42:35,856,30,77,125,-5.0,3.74
2021-04-11 17:42:35,873,30,77,125,-5.0,3.74
2021-04-11 17:42:35,889,30,77,125,-5.0,3.74
2021-04-11 17:42:35,905,30,77,125,-5.0,3.74
2021-04-11 17:42:35,935,30,77,125,-5.0,3.02
2021-04-11 17:42:35,965,30,77,125,-5.0,2.8400000000000003
2021-04-11 17:42:35,981,30,77,125,-5.0,3.74
2021-04-11 17:42:35,996,30,77,125,-5.0,3.74
2021-04-11 17:42:36,012,30,77,125,-5.0,3.74
2021-04-11 17:42:36,028,30,80,126,-5.0,4.04
2021-04-11 17:42:36,045,30,80,126,-5.0,4.04
2021-04-11 17:42:36,060,30,80,126,-5.0,4.04
2021-04-11 17:42:36,079,30,80,126,-5.0,3.86
2021-04-11 17:42:36,095,30,80,126,-5.0,4.04
2021-04-11 17:42:36,111,30,80,126,-5.0,4.04
2021-04-11 17:42:36,128,30,80,126,-5.0,4.04
2021-04-11 17:42:36,144,30,80,126,-5.0,3.98
2021-04-11 17:42:36,160,30,80,126,-5.0,4.04
2021-04-11 17:42:36,180,30,80,126,-5.0,3.86
2021-04-11 17:42:36,196,30,80,127,-5.0,3.98
2021-04-11 17:42:36,214,30,80,127,-5.0,3.92
2021-04-11 17:42:36,231,30,80,127,-5.0,4.04
2021-04-11 17:42:36,246,30,80,127,-5.0,4.04
2021-04-11 17:42:36,263,30,80,127,-5.0,4.04
2021-04-11 17:42:36,278,30,80,127,-5.0,4.04
2021-04-11 17:42:36,294,30,80,127,-5.0,4.04
2021-04-11 17:42:36,309,30,80,127,-5.0,4.04
2021-04-11 17:42:36,327,30,80,127,-5.0,4.04
2021-04-11 17:42:36,343,30,80,127,-5.0,3.98
2021-04-11 17:42:36,360,30,80,128,-5.0,4.04
2021-04-11 17:42:36,376,30,80,128,-5.0,3.98
2021-04-11 17:42:36,392,30,80,128,-5.0,4.04
2021-04-11 17:42:36,409,30,80,128,-5.0,4.04
2021-04-11 17:42:36,424,30,80,128,-5.0,4.04
2021-04-11 17:42:36,440,30,80,128,-5.0,4.04
2021-04-11 17:42:36,457,30,80,128,-5.0,3.98
2021-04-11 17:42:36,473,30,80,128,-5.0,4.04
2021-04-11 17:42:36,489,30,80,128,-5.0,4.04
2021-04-11 17:42:36,505,30,80,128,-5.0,4.04
2021-04-11 17:42:36,522,30,80,129,-5.0,4.04
2021-04-11 17:42:36,538,30,80,129,-5.0,3.98
2021-04-11 17:42:36,555,30,80,129,-5.0,4.04
2021-04-11 17:42:36,571,30,80,129,-5.0,4.04
2021-04-11 17:42:36,586,30,80,129,-5.0,4.04
2021-04-11 17:42:36,603,30,80,129,-5.0,3.98
2021-04-11 17:42:36,620,30,80,129,-5.0,4.04
2021-04-11 17:42:36,635,30,80,129,-5.0,4.04
2021-04-11 17:42:36,651,30,80,129,-5.0,4.04
2021-04-11 17:42:36,668,30,80,129,-5.0,4.04
2021-04-11 17:42:36,684,30,80,130,-5.0,3.98
2021-04-11 17:42:36,700,30,80,130,-5.0,4.04
2021-04-11 17:42:36,717,30,80,130,-5.0,4.04
2021-04-11 17:42:36,731,30,80,130,-5.0,4.04
2021-04-11 17:42:36,749,30,80,130,-5.0,4.04
2021-04-11 17:42:36,764,30,80,130,-5.0,4.04
2021-04-11 17:42:36,780,30,80,130,-5.0,4.04
2021-04-11 17:42:36,796,30,80,130,-5.0,4.04
2021-04-11 17:42:36,813,30,80,130,-5.0,4.04
2021-04-11 17:42:36,828,30,80,130,-5.0,4.04
2021-04-11 17:42:36,845,30,80,131,-5.0,4.04
2021-04-11 17:42:36,860,30,80,131,-5.0,4.04
2021-04-11 17:42:36,876,30,80,131,-5.0,4.04
2021-04-11 17:42:36,893,30,80,131,-5.0,4.04
2021-04-11 17:42:36,908,30,80,131,-5.0,4.04
2021-04-11 17:42:36,924,30,80,131,-5.0,4.04
2021-04-11 17:42:36,940,30,80,131,-5.0,4.04
2021-04-11 17:42:36,958,30,80,131,-5.0,3.92
2021-04-11 17:42:36,974,30,80,131,-5.0,4.04
2021-04-11 17:42:36,990,30,80,131,-5.0,4.04
2021-04-11 17:42:37,006,30,80,132,-5.0,3.98
2021-04-11 17:42:37,023,30,90,132,-5.0,5.04
2021-04-11 17:42:37,039,30,90,132,-5.0,5.04
2021-04-11 17:42:37,055,30,90,132,-5.0,5.04
2021-04-11 17:42:37,071,30,90,132,-5.0,5.04
2021-04-11 17:42:37,088,30,90,132,-5.0,5.04
2021-04-11 17:42:37,104,30,90,132,-5.0,4.98
2021-04-11 17:42:37,120,30,90,132,-5.0,5.04
2021-04-11 17:42:37,136,30,90,132,-5.0,5.04
2021-04-11 17:42:37,152,30,90,132,-5.0,5.04
2021-04-11 17:42:37,172,30,90,133,-5.0,4.859999999999999
2021-04-11 17:42:37,187,30,90,133,-5.0,5.04
2021-04-11 17:42:37,203,30,90,133,-5.0,5.04
2021-04-11 17:42:37,219,30,90,133,-5.0,5.04
2021-04-11 17:42:37,236,30,90,133,-5.0,4.98
2021-04-11 17:42:37,253,30,90,133,-5.0,5.04
2021-04-11 17:42:37,269,30,90,133,-5.0,4.98
2021-04-11 17:42:37,285,30,90,133,-5.0,5.04
2021-04-11 17:42:37,301,30,90,133,-5.0,5.04
2021-04-11 17:42:37,316,30,90,133,-5.0,5.04
2021-04-11 17:42:37,334,30,90,134,-5.0,4.98
2021-04-11 17:42:37,351,30,90,134,-5.0,4.98
2021-04-11 17:42:37,368,30,90,134,-5.0,5.04
2021-04-11 17:42:37,383,30,90,134,-5.0,5.04
2021-04-11 17:42:37,400,30,90,134,-5.0,5.04
2021-04-11 17:42:37,416,30,90,134,-5.0,4.98
2021-04-11 17:42:37,432,30,90,134,-5.0,5.04
2021-04-11 17:42:37,449,30,90,134,-5.0,5.04
2021-04-11 17:42:37,470,30,90,134,-5.0,4.68
2021-04-11 17:42:37,487,30,90,134,-5.0,5.04
2021-04-11 17:42:37,502,30,90,135,-5.0,5.04
2021-04-11 17:42:37,518,30,90,135,-5.0,5.04
2021-04-11 17:42:37,534,30,90,135,-5.0,5.04
2021-04-11 17:42:37,550,30,90,135,-5.0,5.04
2021-04-11 17:42:37,566,30,90,135,-5.0,5.04
2021-04-11 17:42:37,582,30,90,135,-5.0,5.04
2021-04-11 17:42:37,599,30,90,135,-5.0,5.04
2021-04-11 17:42:37,614,30,90,135,-5.0,5.04
2021-04-11 17:42:37,630,30,90,135,-5.0,5.04
2021-04-11 17:42:37,646,30,90,135,-5.0,5.04
2021-04-11 17:42:37,662,30,90,136,-5.0,5.04
2021-04-11 17:42:37,678,30,90,136,-5.0,5.04
2021-04-11 17:42:37,694,30,90,136,-5.0,5.04
2021-04-11 17:42:37,711,30,90,136,-5.0,5.04
2021-04-11 17:42:37,726,30,90,136,-5.0,4.98
2021-04-11 17:42:37,743,30,90,136,-5.0,5.04
2021-04-11 17:42:37,760,30,90,136,-5.0,5.04
2021-04-11 17:42:37,778,30,90,136,-5.0,4.859999999999999
2021-04-11 17:42:37,794,30,90,136,-5.0,5.04
2021-04-11 17:42:37,811,30,90,136,-5.0,5.04
2021-04-11 17:42:37,826,30,90,137,-5.0,5.04
2021-04-11 17:42:37,842,30,90,137,-5.0,5.04
2021-04-11 17:42:37,858,30,90,137,-5.0,5.04
2021-04-11 17:42:37,875,30,90,137,-5.0,5.04
2021-04-11 17:42:37,890,30,90,137,-5.0,5.04
2021-04-11 17:42:37,907,30,90,137,-5.0,4.98
2021-04-11 17:42:37,923,30,90,137,-5.0,5.04
2021-04-11 17:42:37,941,30,90,137,-5.0,4.859999999999999
2021-04-11 17:42:37,959,30,90,137,-5.0,5.04
2021-04-11 17:42:37,975,30,90,137,-5.0,4.98
2021-04-11 17:42:37,992,30,90,138,-5.0,5.04
2021-04-11 17:42:38,007,30,90,138,-5.0,5.04
2021-04-11 17:42:38,023,30,90,138,-5.0,5.04
2021-04-11 17:42:38,039,30,90,138,-5.0,5.04
2021-04-11 17:42:38,054,30,97,138,-5.0,5.74
2021-04-11 17:42:38,071,30,97,138,-5.0,5.74
2021-04-11 17:42:38,087,30,97,138,-5.0,5.74
2021-04-11 17:42:38,103,30,97,138,-5.0,5.74
2021-04-11 17:42:38,119,30,97,138,-5.0,5.74
2021-04-11 17:42:38,136,30,97,138,-5.0,5.68
2021-04-11 17:42:38,152,30,97,139,-5.0,5.74
2021-04-11 17:42:38,168,30,97,139,-5.0,5.74
2021-04-11 17:42:38,185,30,97,139,-5.0,5.74
2021-04-11 17:42:38,200,30,97,139,-5.0,5.74
2021-04-11 17:42:38,216,30,97,139,-5.0,5.74
2021-04-11 17:42:38,232,30,97,139,-5.0,5.74
2021-04-11 17:42:38,249,30,97,139,-5.0,5.74
2021-04-11 17:42:38,264,30,97,139,-5.0,5.74
2021-04-11 17:42:38,281,30,97,139,-5.0,5.68
2021-04-11 17:42:38,298,30,97,139,-5.0,5.68
2021-04-11 17:42:38,314,30,97,140,-5.0,5.74
2021-04-11 17:42:38,331,30,97,140,-5.0,5.74
2021-04-11 17:42:38,347,30,97,140,-5.0,5.68
2021-04-11 17:42:38,363,30,97,140,-5.0,5.74
2021-04-11 17:42:38,379,30,97,140,-5.0,5.74
2021-04-11 17:42:38,397,30,97,140,-5.0,5.62
2021-04-11 17:42:38,413,30,97,140,-5.0,5.74
2021-04-11 17:42:38,430,30,97,140,-5.0,5.74
2021-04-11 17:42:38,448,30,97,140,-5.0,5.5600000000000005
2021-04-11 17:42:38,464,30,97,140,-5.0,5.74
2021-04-11 17:42:38,481,30,97,141,-5.0,5.74
2021-04-11 17:42:38,496,30,97,141,-5.0,5.74
2021-04-11 17:42:38,512,30,97,141,-5.0,5.74
2021-04-11 17:42:38,527,30,97,141,-5.0,5.74
2021-04-11 17:42:38,544,30,97,141,-5.0,5.74
2021-04-11 17:42:38,561,30,97,141,-5.0,5.74
2021-04-11 17:42:38,576,30,97,141,-5.0,5.74
2021-04-11 17:42:38,592,30,97,141,-5.0,5.74
2021-04-11 17:42:38,608,30,97,141,-5.0,5.74
2021-04-11 17:42:38,624,30,97,141,-5.0,5.74
2021-04-11 17:42:38,641,30,97,142,-5.0,5.74
2021-04-11 17:42:38,656,30,97,142,-5.0,5.74
2021-04-11 17:42:38,672,30,97,142,-5.0,5.74
2021-04-11 17:42:38,689,30,97,142,-5.0,5.68
2021-04-11 17:42:38,705,30,97,142,-5.0,5.74
2021-04-11 17:42:38,721,30,97,142,-5.0,5.74
2021-04-11 17:42:38,738,30,97,142,-5.0,5.74
2021-04-11 17:42:38,753,30,97,142,-5.0,5.74
2021-04-11 17:42:38,770,30,97,142,-5.0,5.74
2021-04-11 17:42:38,786,30,97,142,-5.0,5.68
2021-04-11 17:42:38,802,30,97,143,-5.0,5.74
2021-04-11 17:42:38,819,30,97,143,-5.0,5.74
2021-04-11 17:42:38,835,30,97,143,-5.0,5.68
2021-04-11 17:42:38,851,30,97,143,-5.0,5.74
2021-04-11 17:42:38,868,30,97,143,-5.0,5.74
2021-04-11 17:42:38,884,30,97,143,-5.0,5.68
2021-04-11 17:42:38,900,30,97,143,-5.0,5.74
2021-04-11 17:42:38,917,30,97,143,-5.0,5.74
2021-04-11 17:42:38,933,30,97,143,-5.0,5.74
2021-04-11 17:42:38,948,30,97,143,-5.0,5.74
2021-04-11 17:42:38,964,30,97,144,-5.0,5.74
2021-04-11 17:42:38,981,30,97,144,-5.0,5.74
2021-04-11 17:42:38,997,30,97,144,-5.0,5.68
2021-04-11 17:42:39,014,30,94,144,-5.0,5.44
2021-04-11 17:42:39,029,30,94,144,-5.0,5.44
2021-04-11 17:42:39,046,30,94,144,-5.0,5.44
2021-04-11 17:42:39,072,30,94,144,-5.0,4.78
2021-04-11 17:42:39,093,30,94,144,-5.0,5.26
2021-04-11 17:42:39,111,30,94,144,-5.0,5.2
2021-04-11 17:42:39,127,30,94,144,-5.0,5.380000000000001
2021-04-11 17:42:39,145,30,94,145,-5.0,5.380000000000001
2021-04-11 17:42:39,162,30,94,145,-5.0,5.44
2021-04-11 17:42:39,177,30,94,145,-5.0,5.44
2021-04-11 17:42:39,194,30,94,145,-5.0,5.44
2021-04-11 17:42:39,209,30,94,145,-5.0,5.44
2021-04-11 17:42:39,225,30,94,145,-5.0,5.44
2021-04-11 17:42:39,242,30,94,145,-5.0,5.44
2021-04-11 17:42:39,257,30,94,145,-5.0,5.380000000000001
2021-04-11 17:42:39,275,30,94,145,-5.0,5.44
2021-04-11 17:42:39,291,30,94,145,-5.0,5.380000000000001
2021-04-11 17:42:39,307,30,94,146,-5.0,5.380000000000001
2021-04-11 17:42:39,324,30,94,146,-5.0,5.44
2021-04-11 17:42:39,341,30,94,146,-5.0,5.44
2021-04-11 17:42:39,356,30,94,146,-5.0,5.44
2021-04-11 17:42:39,372,30,94,146,-5.0,5.44
2021-04-11 17:42:39,389,30,94,146,-5.0,5.380000000000001
2021-04-11 17:42:39,406,30,94,146,-5.0,5.44
2021-04-11 17:42:39,421,30,94,146,-5.0,5.44
2021-04-11 17:42:39,437,30,94,146,-5.0,5.44
2021-04-11 17:42:39,453,30,94,146,-5.0,5.44
2021-04-11 17:42:39,470,30,94,147,-5.0,5.44
2021-04-11 17:42:39,485,30,94,147,-5.0,5.44
2021-04-11 17:42:39,502,30,94,147,-5.0,5.44
2021-04-11 17:42:39,520,30,94,147,-5.0,5.26
2021-04-11 17:42:39,536,30,94,147,-5.0,5.44
2021-04-11 17:42:39,553,30,94,147,-5.0,5.44
2021-04-11 17:42:39,568,30,94,147,-5.0,5.44
2021-04-11 17:42:39,585,30,94,147,-5.0,5.44
2021-04-11 17:42:39,601,30,94,147,-5.0,5.380000000000001
2021-04-11 17:42:39,617,30,94,147,-5.0,5.44
2021-04-11 17:42:39,634,30,94,148,-5.0,5.380000000000001
2021-04-11 17:42:39,651,30,94,148,-5.0,5.44
2021-04-11 17:42:39,666,30,94,148,-5.0,5.44
2021-04-11 17:42:39,682,30,94,148,-5.0,5.44
2021-04-11 17:42:39,698,30,94,148,-5.0,5.44
2021-04-11 17:42:39,714,30,94,148,-5.0,5.44
2021-04-11 17:42:39,731,30,94,148,-5.0,5.44
2021-04-11 17:42:39,747,30,94,148,-5.0,5.380000000000001
2021-04-11 17:42:39,763,30,94,148,-5.0,5.44
2021-04-11 17:42:39,780,30,94,148,-5.0,5.44
2021-04-11 17:42:39,795,30,94,149,-5.0,5.44
2021-04-11 17:42:39,812,30,94,149,-5.0,5.44
2021-04-11 17:42:39,828,30,94,149,-5.0,5.380000000000001
2021-04-11 17:42:39,843,30,94,149,-5.0,5.44
2021-04-11 17:42:39,861,30,94,149,-5.0,5.44
2021-04-11 17:42:39,876,30,94,149,-5.0,5.44
2021-04-11 17:42:39,892,30,94,149,-5.0,5.44
2021-04-11 17:42:39,909,30,94,149,-5.0,5.380000000000001
2021-04-11 17:42:39,925,30,94,149,-5.0,5.44
2021-04-11 17:42:39,941,30,94,149,-5.0,5.44
2021-04-11 17:42:39,958,30,94,150,-5.0,5.380000000000001
2021-04-11 17:42:39,975,30,94,150,-5.0,5.380000000000001
2021-04-11 17:42:39,991,30,94,150,-5.0,5.44
2021-04-11 17:42:40,007,30,94,150,-5.0,5.44
2021-04-11 17:42:40,024,30,87,150,-5.0,4.68
2021-04-11 17:42:40,041,30,87,150,-5.0,4.74
2021-04-11 17:42:40,056,30,87,150,-5.0,4.74
2021-04-11 17:42:40,073,30,87,150,-5.0,4.74
2021-04-11 17:42:40,088,30,87,150,-5.0,4.74
2021-04-11 17:42:40,104,30,87,150,-5.0,4.74
2021-04-11 17:42:40,120,30,87,151,-5.0,4.74
2021-04-11 17:42:40,136,30,87,151,-5.0,4.74
2021-04-11 17:42:40,152,30,87,151,-5.0,4.74
2021-04-11 17:42:40,168,30,87,151,-5.0,4.74
2021-04-11 17:42:40,184,30,87,151,-5.0,4.74
2021-04-11 17:42:40,201,30,87,151,-5.0,4.68
2021-04-11 17:42:40,217,30,87,151,-5.0,4.74
2021-04-11 17:42:40,233,30,87,151,-5.0,4.74
2021-04-11 17:42:40,250,30,87,151,-5.0,4.68
2021-04-11 17:42:40,266,30,87,151,-5.0,4.74
2021-04-11 17:42:40,282,30,87,152,-5.0,4.74
2021-04-11 17:42:40,298,30,87,152,-5.0,4.74
2021-04-11 17:42:40,317,30,87,152,-5.0,4.5600000000000005
2021-04-11 17:42:40,333,30,87,152,-5.0,4.74
2021-04-11 17:42:40,349,30,87,152,-5.0,4.74
2021-04-11 17:42:40,366,30,87,152,-5.0,4.74
2021-04-11 17:42:40,381,30,87,152,-5.0,4.74
2021-04-11 17:42:40,398,30,87,152,-5.0,4.74
2021-04-11 17:42:40,414,30,87,152,-5.0,4.68
2021-04-11 17:42:40,430,30,87,152,-5.0,4.74
2021-04-11 17:42:40,446,30,87,153,-5.0,4.74
2021-04-11 17:42:40,463,30,87,153,-5.0,4.74
2021-04-11 17:42:40,478,30,87,153,-5.0,4.74
2021-04-11 17:42:40,495,30,87,153,-5.0,4.74
2021-04-11 17:42:40,511,30,87,153,-5.0,4.68
2021-04-11 17:42:40,527,30,87,153,-5.0,4.74
2021-04-11 17:42:40,547,30,87,153,-5.0,4.5600000000000005
2021-04-11 17:42:40,565,30,87,153,-5.0,4.5600000000000005
2021-04-11 17:42:40,585,30,87,153,-5.0,4.5
2021-04-11 17:42:40,605,30,87,153,-5.0,4.5
2021-04-11 17:42:40,621,30,87,154,-5.0,4.74
2021-04-11 17:42:40,638,30,87,154,-5.0,4.74
2021-04-11 17:42:40,654,30,87,154,-5.0,4.62
2021-04-11 17:42:40,671,30,87,154,-5.0,4.74
2021-04-11 17:42:40,687,30,87,154,-5.0,4.74
2021-04-11 17:42:40,703,30,87,154,-5.0,4.74
2021-04-11 17:42:40,720,30,87,154,-5.0,4.68
2021-04-11 17:42:40,736,30,87,154,-5.0,4.74
2021-04-11 17:42:40,752,30,87,154,-5.0,4.74
2021-04-11 17:42:40,768,30,87,154,-5.0,4.74
2021-04-11 17:42:40,785,30,87,155,-5.0,4.74
2021-04-11 17:42:40,800,30,87,155,-5.0,4.74
2021-04-11 17:42:40,816,30,87,155,-5.0,4.74
2021-04-11 17:42:40,832,30,87,155,-5.0,4.74
2021-04-11 17:42:40,849,30,87,155,-5.0,4.74
2021-04-11 17:42:40,864,30,87,155,-5.0,4.74
2021-04-11 17:42:40,880,30,87,155,-5.0,4.74
2021-04-11 17:42:40,897,30,87,155,-5.0,4.68
2021-04-11 17:42:40,913,30,87,155,-5.0,4.74
2021-04-11 17:42:40,929,30,87,155,-5.0,4.74
2021-04-11 17:42:40,946,30,87,156,-5.0,4.74
2021-04-11 17:42:40,961,30,87,156,-5.0,4.74
2021-04-11 17:42:40,978,30,87,156,-5.0,4.74
2021-04-11 17:42:51,525,50,56,0,-5.0,-0.36
2021-04-11 17:42:51,543,50,56,0,-27.9375,-632.3399999999999
2021-04-11 17:42:51,569,50,56,0,-27.9375,-1.02
2021-04-11 17:42:51,593,50,56,0,-27.9375,-0.7800000000000001
2021-04-11 17:42:51,612,50,56,0,-27.9375,-0.6000000000000002
2021-04-11 17:42:51,631,50,56,0,-27.9375,-0.5400000000000001
2021-04-11 17:42:51,650,50,56,0,-27.9375,-0.5400000000000001
2021-04-11 17:42:51,667,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,685,50,56,0,-27.9375,-0.4800000000000001
2021-04-11 17:42:51,710,50,56,0,-27.9375,-0.7200000000000001
2021-04-11 17:42:51,745,50,56,0,-27.9375,-1.56
2021-04-11 17:42:51,770,50,56,0,-27.9375,-1.02
2021-04-11 17:42:51,787,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,803,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,820,50,56,0,-27.9375,-0.36
2021-04-11 17:42:51,837,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,853,50,56,0,-27.9375,-0.36
2021-04-11 17:42:51,870,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,887,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,904,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,921,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,937,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,954,50,56,0,-27.9375,-0.36
2021-04-11 17:42:51,971,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:51,987,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,004,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,021,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,037,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,054,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,070,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,086,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,103,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,120,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,136,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,152,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,169,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,188,50,56,0,-27.9375,-0.5400000000000001
2021-04-11 17:42:52,204,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,220,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,236,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,252,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,269,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,285,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,302,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,320,50,56,0,-27.9375,-0.4800000000000001
2021-04-11 17:42:52,336,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,353,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,370,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,386,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,403,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,420,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,437,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,454,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,471,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,487,50,56,0,-27.9375,-0.36
2021-04-11 17:42:52,504,50,56,0,-27.9375,-0.42000000000000004
2021-04-11 17:42:52,521,50,74,0,-27.7029,1.38
2021-04-11 17:42:52,537,50,74,0,-27.4725,1.44
2021-04-11 17:42:52,554,50,74,0,-27.2379,1.38
2021-04-11 17:42:52,570,50,74,0,-27.0075,1.44
2021-04-11 17:42:52,588,50,74,0,-26.7699,1.3199999999999998
2021-04-11 17:42:52,604,50,74,0,-26.5395,1.44
2021-04-11 17:42:52,621,50,74,0,-26.3049,1.38
2021-04-11 17:42:52,637,50,74,0,-26.0745,1.44
2021-04-11 17:42:52,653,50,74,0,-25.8441,1.44
2021-04-11 17:42:52,670,50,74,0,-25.6095,1.38
2021-04-11 17:42:52,686,50,74,0,-25.3791,1.44
2021-04-11 17:42:52,702,50,74,0,-25.1487,1.44
2021-04-11 17:42:52,719,50,74,0,-24.9141,1.38
2021-04-11 17:42:52,735,50,74,0,-24.6837,1.44
2021-04-11 17:42:52,751,50,74,0,-24.453300000000002,1.44
2021-04-11 17:42:52,767,50,74,0,-24.222900000000003,1.44
2021-04-11 17:42:52,785,50,74,0,-23.985300000000002,1.3199999999999998
2021-04-11 17:42:52,804,50,74,0,-23.745900000000002,1.2599999999999998
2021-04-11 17:42:52,822,50,74,0,-23.508300000000002,1.3199999999999998
2021-04-11 17:42:52,840,50,74,0,-23.2707,1.3199999999999998
2021-04-11 17:42:52,859,50,74,0,-23.0313,1.2599999999999998
2021-04-11 17:42:52,878,50,74,0,-22.791900000000002,1.2599999999999998
2021-04-11 17:42:52,894,50,74,0,-22.5573,1.38
2021-04-11 17:42:52,912,50,74,0,-22.3227,1.38
2021-04-11 17:42:52,929,50,74,0,-22.0881,1.38
2021-04-11 17:42:52,946,50,74,0,-21.8535,1.38
2021-04-11 17:42:52,965,50,74,0,-21.6141,1.2599999999999998
2021-04-11 17:42:52,982,50,74,0,-21.3795,1.38
2021-04-11 17:42:52,998,50,74,0,-21.1491,1.44
2021-04-11 17:42:53,014,50,74,0,-20.9187,1.44
2021-04-11 17:42:53,030,50,74,0,-20.6841,1.38
2021-04-11 17:42:53,047,50,74,0,-20.4537,1.44
2021-04-11 17:42:53,063,50,74,0,-20.223300000000002,1.44
2021-04-11 17:42:53,080,50,74,0,-19.9887,1.38
2021-04-11 17:42:53,096,50,74,0,-19.7541,1.38
2021-04-11 17:42:53,113,50,74,0,-19.5237,1.44
2021-04-11 17:42:53,129,50,74,0,-19.2891,1.38
2021-04-11 17:42:53,146,50,74,0,-19.0587,1.44
2021-04-11 17:42:53,162,50,74,0,-18.8241,1.38
2021-04-11 17:42:53,179,50,74,0,-18.593700000000002,1.44
2021-04-11 17:42:53,195,50,74,0,-18.363300000000002,1.44
2021-04-11 17:42:53,211,50,74,0,-18.132900000000003,1.44
2021-04-11 17:42:53,229,50,74,0,-17.898300000000003,1.38
2021-04-11 17:42:53,245,50,74,0,-17.663700000000002,1.38
2021-04-11 17:42:53,262,50,74,0,-17.433300000000003,1.44
2021-04-11 17:42:53,278,50,74,0,-17.198700000000002,1.38
2021-04-11 17:42:53,297,50,74,0,-16.964100000000002,1.38
2021-04-11 17:42:53,316,50,74,0,-16.724700000000002,1.14
2021-04-11 17:42:53,333,50,74,0,-16.4901,1.38
2021-04-11 17:42:53,349,50,74,0,-16.2555,1.38
2021-04-11 17:42:53,366,50,74,0,-16.025100000000002,1.44
2021-04-11 17:42:53,383,50,74,0,-15.790500000000002,1.38
2021-04-11 17:42:53,400,50,74,0,-15.555900000000001,1.38
2021-04-11 17:42:53,417,50,74,0,-15.3213,1.38
2021-04-11 17:42:53,434,50,74,0,-15.0867,1.38
2021-04-11 17:42:53,451,50,74,0,-14.856300000000001,1.44
2021-04-11 17:42:53,467,50,74,0,-14.6217,1.38
2021-04-11 17:42:53,483,50,74,0,-14.391300000000001,1.44
2021-04-11 17:42:53,500,50,74,0,-14.1567,1.38
2021-04-11 17:42:53,517,50,74,0,-13.9221,1.38
2021-04-11 17:42:53,533,50,74,0,-13.6917,1.44
2021-04-11 17:42:53,550,50,74,0,-13.4571,1.38
2021-04-11 17:42:53,566,50,74,0,-13.226700000000001,1.44
2021-04-11 17:42:53,583,50,74,0,-12.9921,1.38
2021-04-11 17:42:53,600,50,74,0,-12.761700000000001,1.44
2021-04-11 17:42:53,616,50,74,0,-12.5271,1.38
2021-04-11 17:42:53,632,50,74,0,-12.296700000000001,1.44
2021-04-11 17:42:53,649,50,74,0,-12.062100000000001,1.38
2021-04-11 17:42:53,666,50,74,0,-11.831700000000001,1.44
2021-04-11 17:42:53,682,50,74,0,-11.597100000000001,1.38
2021-04-11 17:42:53,698,50,74,0,-11.366700000000002,1.44
2021-04-11 17:42:53,715,50,74,0,-11.136300000000002,1.44
2021-04-11 17:42:53,731,50,74,0,-10.901700000000002,1.38
