timestamp,threshold,attention,score,spaceship_position,spaceship_velocity
2021-04-12 14:54:48,438,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,455,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,474,70,47,0,-27.9375,-3.5
2021-04-12 14:54:48,493,70,47,0,-27.9375,-3.44
2021-04-12 14:54:48,510,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,527,70,47,0,-27.9375,-3.26
2021-04-12 14:54:48,543,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,560,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,577,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,593,70,47,0,-27.9375,-3.26
2021-04-12 14:54:48,613,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,631,70,47,0,-27.9375,-3.5599999999999996
2021-04-12 14:54:48,649,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,668,70,47,0,-27.9375,-3.32
2021-04-12 14:54:48,684,70,47,0,-27.9375,-3.44
2021-04-12 14:54:48,701,70,47,0,-27.9375,-3.26
2021-04-12 14:54:48,718,70,47,0,-27.9375,-3.38
2021-04-12 14:54:48,737,70,47,0,-27.9375,-3.44
2021-04-12 14:54:48,754,70,47,0,-27.9375,-3.26
2021-04-12 14:54:48,773,70,41,0,-27.9375,-4.04
2021-04-12 14:54:48,793,70,41,0,-27.9375,-4.1
2021-04-12 14:54:48,809,70,41,0,-27.9375,-3.92
2021-04-12 14:54:48,922,70,41,0,-27.9375,-8.6
2021-04-12 14:54:49,089,70,41,0,-27.9375,-13.040000000000001
2021-04-12 14:54:49,222,70,41,0,-27.9375,-11.120000000000001
2021-04-12 14:54:49,406,70,41,0,-27.9375,-14.24
2021-04-12 14:54:49,619,70,41,0,-27.9375,-15.56
2021-04-12 14:54:49,804,70,41,0,-27.9375,-13.76
2021-04-12 14:54:49,997,70,41,0,-27.9375,-14.06
2021-04-12 14:54:50,158,70,41,0,-27.9375,-13.28
2021-04-12 14:54:50,319,70,41,0,-27.9375,-11.18
2021-04-12 14:54:50,470,70,41,0,-27.9375,-13.4
2021-04-12 14:54:50,604,70,41,0,-27.9375,-10.82
2021-04-12 14:54:50,743,70,41,0,-27.9375,-10.58
2021-04-12 14:54:50,926,70,41,0,-27.9375,-14.72
2021-04-12 14:54:51,148,70,41,0,-27.9375,-16.16
2021-04-12 14:54:51,259,70,41,0,-27.9375,-9.56
2021-04-12 14:54:51,413,70,41,0,-27.9375,-12.14
2021-04-12 14:54:51,541,70,41,0,-27.9375,-10.52
2021-04-12 14:54:51,670,70,41,0,-27.9375,-10.76
2021-04-12 14:54:51,817,70,41,0,-27.9375,-11.540000000000001
2021-04-12 14:54:51,955,70,41,0,-27.9375,-11.299999999999999
2021-04-12 14:54:52,150,70,41,0,-27.9375,-14.06
2021-04-12 14:54:52,475,70,41,0,-27.9375,-21.98
2021-04-12 14:54:52,638,70,41,0,-27.9375,-13.520000000000001
2021-04-12 14:54:52,778,70,41,0,-27.9375,-11.36
2021-04-12 14:54:52,856,70,41,0,-27.9375,-8.0
2021-04-12 14:54:52,878,70,41,0,-27.9375,-4.28
2021-04-12 14:54:52,896,70,41,0,-27.9375,-3.98
2021-04-12 14:54:52,915,70,41,0,-27.9375,-3.98
2021-04-12 14:54:52,932,70,41,0,-27.9375,-3.92
2021-04-12 14:54:52,950,70,41,0,-27.9375,-4.04
2021-04-12 14:54:52,967,70,41,0,-27.9375,-3.86
2021-04-12 14:54:52,982,70,41,0,-27.9375,-3.86
2021-04-12 14:54:52,999,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,016,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,033,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,051,70,41,0,-27.9375,-3.98
2021-04-12 14:54:53,068,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,084,70,41,0,-27.9375,-3.86
2021-04-12 14:54:53,101,70,41,0,-27.9375,-3.86
2021-04-12 14:54:53,118,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,134,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,151,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,167,70,41,0,-27.9375,-3.86
2021-04-12 14:54:53,186,70,41,0,-27.9375,-4.04
2021-04-12 14:54:53,203,70,41,0,-27.9375,-3.86
2021-04-12 14:54:53,220,70,41,0,-27.9375,-3.98
2021-04-12 14:54:53,239,70,41,0,-27.9375,-4.04
2021-04-12 14:54:53,258,70,41,0,-27.9375,-4.1
2021-04-12 14:54:53,276,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,292,70,41,0,-27.9375,-3.92
2021-04-12 14:54:53,308,70,41,0,-27.9375,-3.86
2021-04-12 14:54:53,327,70,41,0,-27.9375,-4.04
2021-04-12 14:54:53,347,70,41,0,-27.9375,-4.04
2021-04-12 14:54:53,371,70,41,0,-27.9375,-4.34
2021-04-12 14:54:53,389,70,41,0,-27.9375,-4.04
2021-04-12 14:54:53,406,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,423,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,441,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,458,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,474,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,491,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,509,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,527,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:53,546,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:53,562,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,579,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,595,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,611,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,628,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,645,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,661,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,679,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,699,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,716,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:53,732,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,750,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,785,70,67,0,-27.9375,-2.3999999999999995
2021-04-12 14:54:53,804,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:53,845,70,67,0,-27.9375,-2.7
2021-04-12 14:54:53,871,70,67,0,-27.9375,-1.9200000000000002
2021-04-12 14:54:53,889,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:53,908,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,925,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:53,942,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,958,70,67,0,-27.9375,-1.26
2021-04-12 14:54:53,975,70,67,0,-27.9375,-1.32
2021-04-12 14:54:53,995,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:54,011,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,027,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,043,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,061,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,077,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,094,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,111,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,127,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,144,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,160,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,177,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,194,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,210,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,227,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,243,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,262,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:54,281,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:54,299,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,316,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,334,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,353,70,67,0,-27.9375,-1.4400000000000002
2021-04-12 14:54:54,370,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,386,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,408,70,67,0,-27.9375,-1.62
2021-04-12 14:54:54,424,70,67,0,-27.9375,-1.26
2021-04-12 14:54:54,442,70,67,0,-27.9375,-1.32
2021-04-12 14:54:54,460,70,67,0,-27.9375,-1.3800000000000001
2021-04-12 14:54:54,488,70,67,0,-27.9375,-1.9200000000000002
2021-04-12 14:54:54,524,70,47,0,-27.9375,-4.46
2021-04-12 14:54:54,552,70,47,0,-27.9375,-4.039999999999999
2021-04-12 14:54:54,584,70,47,0,-27.9375,-4.16
2021-04-12 14:54:54,607,70,47,0,-27.9375,-3.6799999999999997
2021-04-12 14:54:54,623,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,640,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,656,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,673,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,690,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,707,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,724,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,744,70,47,0,-27.9375,-3.5
2021-04-12 14:54:54,765,70,47,0,-27.9375,-3.5
2021-04-12 14:54:54,783,70,47,0,-27.9375,-3.38
2021-04-12 14:54:54,800,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,816,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,832,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,849,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,866,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,882,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,898,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,915,70,47,0,-27.9375,-3.32
2021-04-12 14:54:54,934,70,47,0,-27.9375,-3.44
2021-04-12 14:54:54,951,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,967,70,47,0,-27.9375,-3.26
2021-04-12 14:54:54,985,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,001,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,017,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,035,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,055,70,47,0,-27.9375,-3.5
2021-04-12 14:54:55,071,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,088,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,105,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,121,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,139,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,157,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,174,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,209,70,47,0,-27.9375,-4.3999999999999995
2021-04-12 14:54:55,240,70,47,0,-27.9375,-4.1
2021-04-12 14:54:55,269,70,47,0,-27.9375,-4.1
2021-04-12 14:54:55,290,70,47,0,-27.9375,-3.6799999999999997
2021-04-12 14:54:55,308,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,328,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,347,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,363,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,381,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,398,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,414,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,431,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,448,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,466,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,483,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,500,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,519,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,536,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,556,70,47,0,-27.9375,-3.5
2021-04-12 14:54:55,576,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,592,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,610,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,629,70,47,0,-27.9375,-3.5
2021-04-12 14:54:55,646,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,663,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,684,70,47,0,-27.9375,-3.5599999999999996
2021-04-12 14:54:55,701,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,717,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,736,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,755,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,771,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,787,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,804,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,820,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,837,70,47,0,-27.9375,-3.26
2021-04-12 14:54:55,853,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,870,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,889,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,906,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,923,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,941,70,47,0,-27.9375,-3.32
2021-04-12 14:54:55,960,70,47,0,-27.9375,-3.44
2021-04-12 14:54:55,978,70,47,0,-27.9375,-3.38
2021-04-12 14:54:55,994,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,009,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,025,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,044,70,47,0,-27.9375,-3.44
2021-04-12 14:54:56,061,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,078,70,47,0,-27.9375,-3.38
2021-04-12 14:54:56,096,70,47,0,-27.9375,-3.38
2021-04-12 14:54:56,112,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,132,70,47,0,-27.9375,-3.44
2021-04-12 14:54:56,151,70,47,0,-27.9375,-3.5
2021-04-12 14:54:56,168,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,184,70,47,0,-27.9375,-3.32
2021-04-12 14:54:56,202,70,47,0,-27.9375,-3.38
2021-04-12 14:54:56,220,70,47,0,-27.9375,-3.38
2021-04-12 14:54:56,236,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,255,70,47,0,-27.9375,-3.44
2021-04-12 14:54:56,274,70,47,0,-27.9375,-3.5
2021-04-12 14:54:56,291,70,47,0,-27.9375,-3.26
2021-04-12 14:54:56,307,70,47,0,-27.9375,-3.32
2021-04-12 14:54:56,328,70,47,0,-27.9375,-3.5599999999999996
2021-04-12 14:54:56,345,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,376,70,57,0,-27.9375,-3.16
2021-04-12 14:54:56,411,70,57,0,-27.9375,-3.3999999999999995
2021-04-12 14:54:56,429,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,448,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,464,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,481,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,501,70,57,0,-27.9375,-2.56
2021-04-12 14:54:56,517,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,534,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,552,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,569,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,585,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,602,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,619,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,635,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,652,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,670,70,57,0,-27.9375,-2.4400000000000004
2021-04-12 14:54:56,690,70,57,0,-27.9375,-2.4400000000000004
2021-04-12 14:54:56,706,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,724,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,756,70,57,0,-27.9375,-3.16
2021-04-12 14:54:56,791,70,57,0,-27.9375,-3.2199999999999998
2021-04-12 14:54:56,809,70,57,0,-27.9375,-2.56
2021-04-12 14:54:56,825,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,846,70,57,0,-27.9375,-2.56
2021-04-12 14:54:56,863,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,882,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,899,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,916,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:56,932,70,57,0,-27.9375,-2.26
2021-04-12 14:54:56,951,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,968,70,57,0,-27.9375,-2.38
2021-04-12 14:54:56,984,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,005,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,023,70,57,0,-27.9375,-2.5
2021-04-12 14:54:57,039,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,056,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,078,70,57,0,-27.9375,-2.5
2021-04-12 14:54:57,098,70,57,0,-27.9375,-2.68
2021-04-12 14:54:57,114,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,136,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,152,70,57,0,-27.9375,-2.5
2021-04-12 14:54:57,168,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,186,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,205,70,57,0,-27.9375,-2.4400000000000004
2021-04-12 14:54:57,223,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,240,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,258,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,277,70,57,0,-27.9375,-2.5
2021-04-12 14:54:57,293,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,310,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,326,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,343,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,360,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,379,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,395,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,412,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,431,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,447,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,463,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,480,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,497,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,514,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,529,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,546,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,563,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,579,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,596,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,612,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,628,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,644,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,661,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,678,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,695,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,716,70,57,0,-27.9375,-2.56
2021-04-12 14:54:57,733,70,57,0,-27.9375,-2.38
2021-04-12 14:54:57,749,70,57,0,-27.9375,-2.26
2021-04-12 14:54:57,766,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,784,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:54:57,800,70,57,0,-27.9375,-2.3200000000000003
2021-04-12 14:55:08,361,30,53,0,-5.0,1.3399999999999999
2021-04-12 14:55:08,378,30,53,0,-27.9375,-631.48
2021-04-12 14:55:08,396,30,53,0,-27.7179,1.2199999999999998
2021-04-12 14:55:08,412,30,53,0,-27.5035,1.3399999999999999
2021-04-12 14:55:08,430,30,53,0,-27.289099999999998,1.3399999999999999
2021-04-12 14:55:08,446,30,53,0,-27.071499999999997,1.2799999999999998
2021-04-12 14:55:08,462,30,53,0,-26.857099999999996,1.3399999999999999
2021-04-12 14:55:08,479,30,53,0,-26.639499999999995,1.2799999999999998
2021-04-12 14:55:08,505,30,53,0,-26.439499999999995,0.7999999999999998
2021-04-12 14:55:08,520,30,53,0,-26.225099999999994,1.3399999999999999
2021-04-12 14:55:08,536,30,53,0,-26.010699999999993,1.3399999999999999
2021-04-12 14:55:08,556,30,53,0,-25.79029999999999,1.1599999999999997
2021-04-12 14:55:08,572,30,53,0,-25.57269999999999,1.2799999999999998
2021-04-12 14:55:08,588,30,53,0,-25.35829999999999,1.3399999999999999
2021-04-12 14:55:08,604,30,53,0,-25.143899999999988,1.3399999999999999
2021-04-12 14:55:08,621,30,53,0,-24.929499999999987,1.3399999999999999
2021-04-12 14:55:08,636,30,53,0,-24.715099999999985,1.3399999999999999
2021-04-12 14:55:08,652,30,53,0,-24.500699999999984,1.3399999999999999
2021-04-12 14:55:08,668,30,53,0,-24.286299999999983,1.3399999999999999
2021-04-12 14:55:08,684,30,53,0,-24.07189999999998,1.3399999999999999
2021-04-12 14:55:08,701,30,53,0,-23.85429999999998,1.2799999999999998
2021-04-12 14:55:08,719,30,53,0,-23.63469999999998,1.2199999999999998
2021-04-12 14:55:08,736,30,53,0,-23.42029999999998,1.3399999999999999
2021-04-12 14:55:08,752,30,53,0,-23.20269999999998,1.2799999999999998
2021-04-12 14:55:08,772,30,53,0,-22.98269999999998,1.0999999999999996
2021-04-12 14:55:08,789,30,53,0,-22.76509999999998,1.2799999999999998
2021-04-12 14:55:08,805,30,53,0,-22.550699999999978,1.3399999999999999
2021-04-12 14:55:08,822,30,53,0,-22.336299999999977,1.3399999999999999
2021-04-12 14:55:08,840,30,53,0,-22.115899999999975,1.1599999999999997
2021-04-12 14:55:08,857,30,53,0,-21.901499999999974,1.3399999999999999
2021-04-12 14:55:08,873,30,53,0,-21.687099999999973,1.3399999999999999
2021-04-12 14:55:08,892,30,53,0,-21.46949999999997,1.2799999999999998
2021-04-12 14:55:08,908,30,53,0,-21.24909999999997,1.1599999999999997
2021-04-12 14:55:08,924,30,53,0,-21.03469999999997,1.3399999999999999
2021-04-12 14:55:08,941,30,53,0,-20.817099999999968,1.2799999999999998
2021-04-12 14:55:08,974,30,53,0,-20.61069999999997,0.8599999999999999
2021-04-12 14:55:09,097,30,53,0,-26.85909999999997,-5.08
2021-04-12 14:55:09,392,30,53,0,-27.9375,-13.780000000000001
2021-04-12 14:55:09,659,30,53,0,-27.9375,-15.16
2021-04-12 14:55:10,053,30,53,0,-27.9375,-20.74
2021-04-12 14:55:10,365,30,53,0,-27.9375,-15.280000000000001
2021-04-12 14:55:10,530,30,53,0,-27.9375,-9.7
2021-04-12 14:55:10,713,30,53,0,-27.9375,-5.86
2021-04-12 14:55:11,932,30,48,0,-27.9375,-69.54
2021-04-12 14:55:12,725,30,48,0,-27.9375,-49.2
2021-04-12 14:55:12,997,30,48,0,-27.9375,-16.08
2021-04-12 14:55:13,015,30,48,0,-27.8079,0.72
2021-04-12 14:55:13,032,30,48,0,-27.6753,0.78
2021-04-12 14:55:13,052,30,48,0,-27.5499,0.6599999999999999
2021-04-12 14:55:13,067,30,48,0,-27.4155,0.8400000000000001
2021-04-12 14:55:13,083,30,48,0,-27.281100000000002,0.8400000000000001
2021-04-12 14:55:13,099,30,48,0,-27.146700000000003,0.8400000000000001
2021-04-12 14:55:13,116,30,48,0,-27.014100000000003,0.78
2021-04-12 14:55:13,133,30,48,0,-26.881500000000003,0.78
2021-04-12 14:55:13,152,30,48,0,-26.751900000000003,0.72
2021-04-12 14:55:13,170,30,48,0,-26.626500000000004,0.6599999999999999
2021-04-12 14:55:13,187,30,48,0,-26.492100000000004,0.8400000000000001
2021-04-12 14:55:13,204,30,48,0,-26.362500000000004,0.72
2021-04-12 14:55:13,221,30,48,0,-26.229900000000004,0.78
2021-04-12 14:55:13,238,30,48,0,-26.097300000000004,0.78
2021-04-12 14:55:13,257,30,48,0,-25.977300000000003,0.5999999999999999
2021-04-12 14:55:13,273,30,48,0,-25.842900000000004,0.8400000000000001
2021-04-12 14:55:13,290,30,48,0,-25.710300000000004,0.78
2021-04-12 14:55:13,307,30,48,0,-25.575900000000004,0.8400000000000001
2021-04-12 14:55:13,323,30,48,0,-25.443300000000004,0.78
2021-04-12 14:55:13,339,30,48,0,-25.308900000000005,0.8400000000000001
2021-04-12 14:55:13,355,30,48,0,-25.174500000000005,0.8400000000000001
2021-04-12 14:55:13,375,30,48,0,-25.054500000000004,0.5999999999999999
2021-04-12 14:55:13,392,30,48,0,-24.920100000000005,0.8400000000000001
2021-04-12 14:55:13,407,30,48,0,-24.785700000000006,0.8400000000000001
2021-04-12 14:55:13,424,30,48,0,-24.653100000000006,0.78
2021-04-12 14:55:13,441,30,48,0,-24.518700000000006,0.8400000000000001
2021-04-12 14:55:13,458,30,48,0,-24.384300000000007,0.8400000000000001
2021-04-12 14:55:13,474,30,51,0,-24.20070000000001,1.08
2021-04-12 14:55:13,490,30,51,0,-24.018300000000007,1.1400000000000001
2021-04-12 14:55:13,507,30,51,0,-23.83470000000001,1.08
2021-04-12 14:55:13,529,30,51,0,-23.663100000000007,0.78
2021-04-12 14:55:13,555,30,51,0,-23.51310000000001,0.6000000000000001
2021-04-12 14:55:13,579,30,51,0,-23.347500000000007,0.72
2021-04-12 14:55:13,612,30,51,0,-23.289900000000006,0.18000000000000016
2021-04-12 14:55:13,633,30,51,0,-23.131500000000006,0.6600000000000001
2021-04-12 14:55:13,650,30,51,0,-22.949100000000005,1.1400000000000001
2021-04-12 14:55:13,667,30,51,0,-22.765500000000007,1.02
2021-04-12 14:55:13,684,30,51,0,-22.583100000000005,1.1400000000000001
2021-04-12 14:55:13,700,30,51,0,-22.399500000000007,1.08
2021-04-12 14:55:13,717,30,51,0,-22.21590000000001,1.08
2021-04-12 14:55:13,733,30,51,0,-22.033500000000007,1.1400000000000001
2021-04-12 14:55:13,750,30,51,0,-21.84990000000001,1.08
2021-04-12 14:55:13,766,30,51,0,-21.667500000000008,1.1400000000000001
2021-04-12 14:55:13,783,30,51,0,-21.48390000000001,1.08
2021-04-12 14:55:13,799,30,51,0,-21.301500000000008,1.1400000000000001
2021-04-12 14:55:13,815,30,51,0,-21.119100000000007,1.1400000000000001
2021-04-12 14:55:13,832,30,51,0,-20.935500000000008,1.08
2021-04-12 14:55:13,848,30,51,0,-20.753100000000007,1.1400000000000001
