2021-04-09 20:49:22,909 50 29 0 -27.9375 -3.06
2021-04-09 20:49:22,925 50 29 0 -27.9375 -3.06
2021-04-09 20:49:22,940 50 29 0 -27.9375 -3.06
2021-04-09 20:49:22,957 50 29 0 -27.9375 -3.06
2021-04-09 20:49:22,973 50 29 0 -27.9375 -3.06
2021-04-09 20:49:22,988 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,005 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,022 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,037 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,054 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,070 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,085 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,102 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,118 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,134 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,150 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,166 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,182 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,197 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,214 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,230 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,248 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,263 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,281 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,297 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,313 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,329 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,345 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,366 50 29 0 -27.9375 -3.3600000000000003
2021-04-09 20:49:23,382 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,400 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,415 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,431 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,449 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,465 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,482 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,497 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,514 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,529 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,544 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,561 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,578 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,594 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,611 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,626 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,642 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,658 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,674 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,690 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,706 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,722 50 29 0 -27.9375 -3.12
2021-04-09 20:49:23,738 50 29 0 -27.9375 -3.06
2021-04-09 20:49:23,755 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,771 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,786 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,803 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,819 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,835 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,850 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:23,867 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,883 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,899 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,915 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,930 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,948 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,962 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,979 50 56 0 -27.9375 -0.36
2021-04-09 20:49:23,995 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,011 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,027 50 56 0 -27.9375 -0.36
